mission_id,scenario,seed,spawn_index,target_speed_ms,duration_s,attack,attack_start_s,attack_channels,attack_mode,naive_bias_lat_m,naive_bias_lon_m,naive_noise_std_m,naive_bias_lat_start_m,naive_bias_lon_start_m,naive_bias_lat_step_m,naive_bias_lon_step_m,naive_bias_psi_start_deg,naive_bias_psi_step_deg,naive_bias_v_start_mps,naive_bias_v_step_mps,attack_acc_delay_s,attack_v_replay_lag_s,attack_gyro_dos,attack_v_dos
M0722,S3,20260870783152,76,6.64,127.4,enable,101.2,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.62,6.72,zero,disable
M0723,S3,20260870783153,138,9.4,203.9,enable,177.1,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.51,2.15,zero,disable
M0724,S3,20260870783154,117,9.16,177.3,enable,126.9,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.75,5.41,freeze,disable
M0725,S3,20260870783155,28,9.25,174.5,enable,128.7,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.64,4.64,zero,disable
M0726,S3,20260870783156,122,9.93,117.9,enable,94.2,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.31,6.44,zero,disable
M0727,S3,20260870783157,9,8.2,246.9,enable,209.6,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.89,3.06,freeze,disable
M0728,S3,20260870783158,133,8.59,238.4,enable,192.7,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.52,7.3,zero,disable
M0729,S3,20260870783159,134,9.97,270.6,enable,212.9,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.48,5.05,freeze,disable
M0730,S3,20260870783160,91,7.87,173.9,enable,137.2,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.05,7.13,zero,disable
M0731,S3,20260870783161,110,6.37,127.8,enable,97.9,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.73,4.62,freeze,disable
M0732,S3,20260870783162,2,6.22,291.9,enable,230.0,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.47,2.32,zero,disable
M0733,S3,20260870783163,126,7.89,272.0,enable,210.2,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.06,3.28,zero,disable
M0734,S3,20260870783164,1,9.79,255.2,enable,202.3,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.78,2.99,freeze,disable
M0735,S3,20260870783165,4,7.21,203.4,enable,147.6,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.78,4.66,zero,disable
M0736,S3,20260870783166,120,6.14,260.9,enable,215.1,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.14,4.78,freeze,disable
M0737,S3,20260870783167,85,7.53,114.1,enable,81.0,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.64,4.44,freeze,disable
M0738,S3,20260870783168,10,7.47,250.1,enable,184.7,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.77,4.16,freeze,disable
M0739,S3,20260870783169,151,6.81,215.3,enable,181.4,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.78,6.15,zero,disable
M0740,S3,20260870783170,3,8.01,258.5,enable,185.2,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.42,4.6,zero,disable
M0741,S3,20260870783171,46,6.79,233.1,enable,193.2,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.66,freeze,disable
M0742,S3,20260870783172,83,9.52,221.6,enable,190.1,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.24,4.41,zero,disable
M0743,S3,20260870783173,68,8.36,267.9,enable,233.6,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.13,5.74,freeze,disable
M0744,S3,20260870783174,110,6.66,134.6,enable,94.8,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.73,4.86,zero,disable
M0745,S3,20260870783175,118,7.3,129.0,enable,91.1,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.08,6.24,freeze,disable
M0746,S3,20260870783176,105,7.76,76.2,enable,57.7,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.48,7.13,freeze,disable
M0747,S3,20260870783177,147,9.8,271.2,enable,234.2,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.36,3.29,freeze,disable
M0748,S3,20260870783178,53,6.89,166.1,enable,144.8,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.15,3.11,zero,disable
M0749,S3,20260870783179,154,8.31,214.4,enable,169.0,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.51,4.77,zero,disable
M0750,S3,20260870783180,29,9.03,113.9,enable,87.5,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.88,6.9,zero,disable
M0751,S3,20260870783181,34,6.34,122.7,enable,90.2,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.7,3.05,zero,disable
M0752,S3,20260870783182,1,9.48,130.5,enable,114.6,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.76,4.11,zero,disable
M0753,S3,20260870783183,150,8.06,264.4,enable,214.1,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.48,4.66,freeze,disable
M0754,S3,20260870783184,65,8.74,234.1,enable,176.4,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.4,2.27,freeze,disable
M0755,S3,20260870783185,96,6.82,207.4,enable,158.2,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.76,2.66,zero,disable
M0756,S3,20260870783186,13,7.42,95.6,enable,71.4,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.71,5.06,zero,disable
M0757,S3,20260870783187,103,7.44,201.8,enable,172.7,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.64,3.02,freeze,disable
M0758,S3,20260870783188,143,6.87,270.1,enable,193.9,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.75,3.03,freeze,disable
M0759,S3,20260870783189,33,7.6,76.1,enable,65.8,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.57,4.28,freeze,disable
M0760,S3,20260870783190,69,6.75,118.1,enable,96.5,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.48,6.58,freeze,disable
M0761,S3,20260870783191,30,8.18,132.1,enable,115.9,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.81,4.3,zero,disable
M0762,S3,20260870783192,118,7.39,241.1,enable,176.1,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.73,7.64,zero,disable
M0763,S3,20260870783193,33,7.95,107.6,enable,91.3,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.97,3.51,freeze,disable
M0764,S3,20260870783194,28,8.94,190.0,enable,134.7,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.58,6.89,freeze,disable
M0765,S3,20260870783195,57,6.36,252.9,enable,206.9,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.59,6.26,zero,disable
M0766,S3,20260870783196,115,6.9,189.3,enable,145.5,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.9,5.03,zero,disable
M0767,S3,20260870783197,73,8.95,62.4,enable,47.7,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.68,5.35,zero,disable
M0768,S3,20260870783198,149,9.94,143.5,enable,127.3,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.01,6.83,freeze,disable
M0769,S3,20260870783199,69,9.54,225.2,enable,178.3,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.34,3.01,freeze,disable
M0770,S3,20260870783200,25,6.3,288.1,enable,258.3,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.61,6.41,freeze,disable
M0771,S3,20260870783201,136,7.33,171.3,enable,125.4,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.2,7.95,freeze,disable
M0772,S3,20260870783202,127,6.44,245.9,enable,176.4,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.19,5.0,freeze,disable
M0773,S3,20260870783203,39,9.61,163.1,enable,128.9,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.68,3.53,freeze,disable
M0774,S3,20260870783204,112,9.31,294.6,enable,211.8,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.16,6.16,zero,disable
M0775,S3,20260870783205,45,7.12,235.3,enable,195.1,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.36,3.65,zero,disable
M0776,S3,20260870783206,47,7.67,203.0,enable,168.1,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.06,3.32,zero,disable
M0777,S3,20260870783207,80,7.24,140.4,enable,98.3,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.08,3.44,zero,disable
M0778,S3,20260870783208,152,8.98,71.6,enable,60.1,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.27,4.05,freeze,disable
M0779,S3,20260870783209,143,8.73,168.4,enable,148.1,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.55,2.19,zero,disable
M0780,S3,20260870783210,79,9.39,77.0,enable,63.4,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.15,5.58,freeze,disable
M0781,S3,20260870783211,151,7.23,279.8,enable,226.3,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.54,3.19,freeze,disable
M0782,S3,20260870783212,154,9.95,79.4,enable,66.0,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.41,6.36,freeze,disable
M0783,S3,20260870783213,97,6.7,144.8,enable,107.0,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.62,3.37,freeze,disable
M0784,S3,20260870783214,55,7.51,200.5,enable,146.1,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.49,2.18,freeze,disable
M0785,S3,20260870783215,70,9.95,62.5,enable,52.5,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.53,5.32,freeze,disable
M0786,S3,20260870783216,14,6.85,199.1,enable,142.3,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.03,3.91,freeze,disable
M0787,S3,20260870783217,66,6.58,284.8,enable,255.5,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.88,5.13,freeze,disable
M0788,S3,20260870783218,71,8.79,276.5,enable,245.9,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.78,5.58,freeze,disable
M0789,S3,20260870783219,65,7.87,216.9,enable,184.5,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.46,6.39,freeze,disable
M0790,S3,20260870783220,43,8.17,173.1,enable,139.3,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.29,3.95,freeze,disable
M0791,S3,20260870783221,42,8.77,70.4,enable,55.0,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.62,2.98,freeze,disable
M0792,S3,20260870783222,93,9.27,184.2,enable,136.7,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.13,7.96,freeze,disable
M0793,S3,20260870783223,87,9.63,201.9,enable,149.8,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.33,4.41,freeze,disable
M0794,S3,20260870783224,27,7.96,299.6,enable,246.0,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.59,7.9,freeze,disable
M0795,S3,20260870783225,92,9.39,190.4,enable,146.3,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.06,5.45,zero,disable
M0796,S3,20260870783226,110,9.98,103.1,enable,85.8,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.7,5.96,freeze,disable
M0797,S3,20260870783227,19,7.07,155.3,enable,126.3,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.65,4.35,zero,disable
M0798,S3,20260870783228,146,9.5,65.1,enable,58.1,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.6,freeze,disable
M0799,S3,20260870783229,1,7.56,222.8,enable,196.8,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.23,3.33,zero,disable
M0800,S3,20260870783230,117,9.83,144.8,enable,112.7,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.62,4.26,freeze,disable
M0801,S3,20260870783231,116,7.76,277.1,enable,201.6,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.61,2.55,freeze,disable
M0802,S3,20260870783232,24,7.81,94.2,enable,70.6,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.68,2.07,zero,disable
M0803,S3,20260870783233,86,6.27,216.4,enable,188.7,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.42,2.68,freeze,disable
M0804,S3,20260870783234,52,8.11,276.2,enable,203.0,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.51,2.68,zero,disable
M0805,S3,20260870783235,17,8.7,239.5,enable,170.2,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.41,6.06,zero,disable
M0806,S3,20260870783236,34,7.12,72.0,enable,54.0,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.72,3.97,zero,disable
M0807,S3,20260870783237,91,8.68,140.7,enable,102.6,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.53,5.1,zero,disable
M0808,S3,20260870783238,44,9.3,201.1,enable,164.4,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.11,2.54,freeze,disable
M0809,S3,20260870783239,48,8.37,124.6,enable,106.1,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.61,5.19,freeze,disable
M0810,S3,20260870783240,0,6.93,108.3,enable,93.5,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.29,6.54,freeze,disable
M0811,S3,20260870783241,67,6.44,246.7,enable,173.5,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.55,3.72,freeze,disable
M0812,S3,20260870783242,59,9.56,209.7,enable,162.4,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.66,5.4,freeze,disable
M0813,S3,20260870783243,60,9.3,223.1,enable,156.9,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.76,6.72,freeze,disable
M0814,S3,20260870783244,92,9.12,205.3,enable,168.8,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.61,6.18,zero,disable
M0815,S3,20260870783245,113,9.25,114.5,enable,81.9,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.47,2.08,freeze,disable
M0816,S3,20260870783246,49,8.4,217.2,enable,156.7,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.3,2.32,freeze,disable
M0817,S3,20260870783247,104,9.98,206.6,enable,156.6,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.65,3.34,zero,disable
M0818,S3,20260870783248,138,9.54,289.3,enable,214.8,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.12,3.9,zero,disable
M0819,S3,20260870783249,67,9.65,226.2,enable,183.8,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.05,2.41,zero,disable
M0820,S3,20260870783250,76,8.68,272.0,enable,230.2,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.57,7.75,zero,disable
M0821,S3,20260870783251,81,6.18,179.2,enable,131.7,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.46,6.55,freeze,disable
M0822,S3,20260870783252,99,6.86,108.4,enable,80.7,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.49,6.89,zero,disable
M0823,S3,20260870783253,36,7.27,223.9,enable,161.1,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.54,5.34,zero,disable
M0824,S3,20260870783254,40,7.28,178.8,enable,133.3,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.71,3.16,zero,disable
M0825,S3,20260870783255,62,8.86,231.3,enable,194.3,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.03,3.36,zero,disable
M0826,S3,20260870783256,26,6.97,210.4,enable,181.6,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.35,4.11,freeze,disable
M0827,S3,20260870783257,46,7.49,265.2,enable,190.8,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.66,2.21,freeze,disable
M0828,S3,20260870783258,81,9.46,109.9,enable,91.7,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.09,2.35,freeze,disable
M0829,S3,20260870783259,76,8.76,225.0,enable,166.5,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.75,6.93,zero,disable
M0830,S3,20260870783260,82,7.89,119.5,enable,105.3,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.35,7.14,zero,disable
M0831,S3,20260870783261,81,8.02,141.7,enable,100.4,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.52,3.47,zero,disable
M0832,S3,20260870783262,141,9.84,174.3,enable,129.4,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.6,5.98,zero,disable
M0833,S3,20260870783263,34,9.26,275.4,enable,239.5,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.79,4.1,zero,disable
M0834,S3,20260870783264,22,9.59,185.5,enable,138.2,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.29,4.96,freeze,disable
M0835,S3,20260870783265,118,9.34,232.7,enable,200.7,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.44,6.89,zero,disable
M0836,S3,20260870783266,117,6.71,135.7,enable,110.0,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.43,5.77,zero,disable
M0837,S3,20260870783267,33,6.38,188.2,enable,158.1,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.77,5.36,freeze,disable
M0838,S3,20260870783268,32,6.09,183.1,enable,143.4,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.65,3.76,zero,disable
M0839,S3,20260870783269,86,7.8,209.0,enable,184.9,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.58,3.12,zero,disable
M0840,S3,20260870783270,23,8.03,117.5,enable,89.7,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.45,7.85,zero,disable
M0841,S3,20260870783271,68,6.04,252.3,enable,207.1,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.94,4.15,freeze,disable
M0842,S3,20260870783272,13,7.14,237.9,enable,206.4,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.62,zero,disable
M0843,S3,20260870783273,63,7.03,142.5,enable,127.1,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.69,4.37,zero,disable
M0844,S3,20260870783274,148,9.7,125.1,enable,107.5,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.66,5.59,zero,disable
M0845,S3,20260870783275,89,9.67,267.3,enable,236.7,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.6,6.19,zero,disable
M0846,S3,20260870783276,147,6.63,222.4,enable,156.5,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.74,7.27,freeze,disable
M0847,S3,20260870783277,52,6.83,239.7,enable,177.1,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.71,7.64,freeze,disable
M0848,S3,20260870783278,37,9.58,81.5,enable,61.7,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.93,6.58,freeze,disable
M0849,S3,20260870783279,132,8.39,230.2,enable,184.9,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.63,6.5,zero,disable
M0850,S3,20260870783280,137,7.24,237.6,enable,212.7,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.63,4.0,freeze,disable
M0851,S3,20260870783281,153,8.46,234.8,enable,174.2,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.52,4.06,zero,disable
M0852,S3,20260870783282,68,6.67,122.0,enable,108.1,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.53,5.42,freeze,disable
M0853,S3,20260870783283,132,9.76,76.8,enable,57.2,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.96,4.71,zero,disable
M0854,S3,20260870783284,82,8.82,111.0,enable,95.7,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.82,3.4,zero,disable
M0855,S3,20260870783285,11,9.39,68.9,enable,50.5,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.39,2.22,freeze,disable
M0856,S3,20260870783286,139,7.93,89.9,enable,72.0,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.27,6.45,freeze,disable
M0857,S3,20260870783287,126,8.51,134.0,enable,94.1,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.65,7.47,zero,disable
M0858,S3,20260870783288,9,8.68,255.7,enable,222.7,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.62,2.85,zero,disable
M0859,S3,20260870783289,79,8.56,140.3,enable,102.3,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.69,6.04,zero,disable
M0860,S3,20260870783290,107,7.55,192.4,enable,171.4,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.06,3.84,freeze,disable
M0861,S3,20260870783291,86,6.8,229.0,enable,197.3,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.52,5.05,zero,disable
M0862,S3,20260870783292,55,6.39,151.5,enable,106.6,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.71,7.64,freeze,disable
M0863,S3,20260870783293,53,8.11,266.9,enable,222.7,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.68,4.99,zero,disable
